Os10g1655	Tel6g2986	0.560567862857575	3.037581175327
Os10g1663	Tel6g2990	0.448865618924516	0.273218893383772
Os10g1726	Tel6g3012	0.223629568490439	1.64051827429772
Os10g1695	Tel6g3000	2.43368470699062	2.3572356614356
Os10g1711	Tel6g3011	0.357638214859079	0.593997449853739
Os10g1739	Tel6g3021	0.223302376549317	0.462086530962791
Os10g1742	Tel6g3028	-2	-2
Os10g1761	Tel6g3048	-2	-2
Os10g1755	Tel6g3046	0.36610346057552	1.0206203825862
Os10g1789	Tel6g3059	1.06607600091078	0.530957931090796
Os10g1923	Tel6g3127	0.328052962961998	0.969576227331798
Os10g1900	Tel6g3119	0.456966317695282	0.740292676269881
Os10g1820	Tel6g3096	-2	-2
Os10g1925	Tel6g3129	-2	-2
Os10g1867	Tel6g3111	0.586020372104762	0.355071699231346
Os10g1934	Tel6g3136	0.276049645185243	0.783560521059481
Os10g1930	Tel6g3131	-2	-2
Os10g1931	Tel6g3135	0.339663000156056	1.30274023468046
Os10g1955	Tel6g3139	0.447922816587121	1.09514820856774
Os10g1961	Tel6g3140	0.354135352480119	0.662969880766915
Os10g2026	Tel6g3166	0.52353261780144	3.22701390874129
Os10g2013	Tel6g3160	0.361469486383403	0.615628406864874
Os10g1993	Tel6g3152	2.02900570890219	1.3354927915678
Os10g2048	Tel6g3239	-2	-2
Os10g2031	Tel6g3216	-2	-2
Os10g2069	Tel6g3279	0.679509861836936	0.720001623723428
Os10g0942	Tel6g5136	0.0134281841405763	0.16044829763881
Os10g0938	Tel6g5137	0.0138764365389915	0.0823710996881569
Os10g0936	Tel6g5139	0.0300684505607265	0.104908874463151
Os10g0937	Tel6g5138	0.00830540423302165	0.131140827170065
Os10g0935	Tel6g5140	0.0213016315468769	0.116996591762366
Os10g0934	Tel6g5141	0.214724926668622	0.330803222671784
Os10g0933	Tel6g5142	0.01645404200689	0.11472700858607
Os10g0932	Tel6g5143	0.0165778046265379	0.107990794428543
Os10g0927	Tel6g5146	2.13529265490767	1.24008767748737
Os10g0926	Tel6g5149	0.0670421245459479	0.155729523583683
Os10g0924	Tel6g5150	0.232218353410665	0.346357751833131
Os10g0923	Tel6g5151	0.00545953275217594	0.0726960870999214
Os10g0873	Tel6g5152	-2	-2
Os10g2365	Tel6g3409	0.597143271466235	0.777155892686348
Os10g2369	Tel6g3411	0.768330278821973	0.499060383464775
Os10g2383	Tel6g3416	0.6309870135703	0.70891331440813
Os10g2433	Tel6g3429	0.351471402869022	0.279273869761364
Os10g2451	Tel6g3453	0.371988090781731	0.523122678514808
Os10g2456	Tel6g3458	0.224399445680063	1.06649204989348
Os10g2452	Tel6g3454	0.471063083874474	1.41747799074791
Os10g2464	Tel6g3459	0.701456879443782	1.0106681684766
Os10g2469	Tel6g3467	0.766418275102263	0.67462583943206
Os10g2471	Tel6g3468	-2	-2
Os10g0937	Tel6g5137	1.01213613195454	1.30224585587904
Os10g2472	Tel6g3478	0.51400482660564	0.577313915314896
Os10g0961	Tel6g5152	0.0126852918315464	0.0379827996140662
Os10g0938	Tel6g5138	0.549787467166486	2.04104430756632
Os10g0962	Tel6g5153	0.134096264109242	0.203093708439235
Os10g0963	Tel6g5155	0.0094008281329513	0.0986371397249686
Os10g0968	Tel6g5164	0.0209287276891059	0.127678738373475
Os10g0969	Tel6g5165	0.033508513413569	0.112813912048484
Os10g0970	Tel6g5166	0.0315580533827787	0.137579624921472
Os10g0972	Tel6g5167	0.0336118287419414	0.122722067836352
Os10g0975	Tel6g5170	0.0564841327835459	0.160114562813169
Os10g2354	Tel6g3178	0.274702745811149	0.557576720363766
Os10g2345	Tel6g3201	0.769092449219083	0.625113621142441
Os10g2329	Tel6g3237	-2	-2
Os10g2333	Tel6g3219	0.905615809825035	1.9689193878501
Os10g2292	Tel6g3245	0.470156234189094	0.700256115169718
Os10g2280	Tel6g3248	-2	-2
Os10g2249	Tel6g3259	0.661999627753453	2.2384635808597
Os10g2200	Tel6g3274	-2	-2
Os10g0296	Tel6g0894	0.70540895430408	1.01661055800029
Os10g0293	Tel6g0934	-2	-2
Os10g0255	Tel6g0981	0.741727315066127	0.472957229469457
Os10g0237	Tel6g0997	-2	-2
Os10g0238	Tel6g0996	-2	-2
Os10g0231	Tel6g0999	-2	-2
Os10g0183	Tel6g1000	2.88688829706563	0.91625930495675
Os10g2157	Tel6g3375	0.761296527138673	0.726777056914885
Os10g2148	Tel6g3370	-2	-2
Os10g2165	Tel6g3384	0.288466357113839	1.52894163693182
Os10g2162	Tel6g3380	0.504562914489224	0.622999095253546
Os10g2186	Tel6g3399	0.526563764523737	0.509068832330884
Os10g2182	Tel6g3397	0.276851729529844	1.80343037793606
